713378,2014-12-30,0.0,51.0,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,0.0,ISSSTE-Jefatura de Servicios de Adquisición de Medicamentos,10,0,366.0,3.896369222488843,0.0,Purchase,F,Ciudad de México,MX,COMERCIALIZADORA BRISSA DE MEXICO,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_2271,s_21206,1.0,1,0.010616809870541807,1,0.0010259824517462046,0.005650355262106011,0.04530051481860357,0.0,0.004081632653061224,0.023809523809523808,167.7640822573381,2014
1126144,2016-06-24,2935.0,51.0,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,0.0,ISSSTE-Hospital Regional 1º de Octubre,1,1,56.0,3.896369222488843,52.0,Purchase,F,Ciudad de México,MX,BECAST,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_2248,s_12794,0.0,0,0.06835735478050602,0,0.0005352990454454461,0.014956107806132539,0.025503255687198474,0.0,0.0033333333333333335,0.25,29.969565032159572,2016
930193,2015-11-17,12665.0,11.0,Educación Pública,0.0,SEP-Dirección de Adquisiciones,8,0,44.0,20.0,288.0,Purchase,F,Ciudad de México,MX,"ABASTECEDORA RUGROS, S.A. DE C.V. ",Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_4121,s_681,1.0,0,0.4444444444444444,1,0.00014448622566206928,0.02177573095526412,0.00698047302408636,0.0,0.00028514399771884804,0.1111111111111111,65.51306047868786,2015
375656,2013-07-29,3831.0,38.0,Consejo Nacional de Ciencia y Tecnología,0.0,CIATEC-Subdirección de Recursos Materiales y Servicios,1,1,18.0,3.896369222488843,213.0,Purchase,F,Guanajuato,MX,"LABORATORIOS ABC, QUIMICA INVESTIGACION Y ANALISIS, S.A. DE C.V.",Ciudad de México,Guanajuato,GUA,Ciudad de México,CMX,b_994,s_78315,0.0,0,0.20507206434151803,0,0.0007315795751970887,0.014720026785981576,0.012808222304699822,0.0,0.0015847860538827257,0.022727272727272728,46.275124294601284,2013
1943605,2018-10-08,40016.0,7.0,Defensa Nacional,0.0,SEDENA-Contratos y Finanzas,1,1,53.0,0.0,755.0,Service,F,Ciudad de México,MX,EL UNIVERSAL COMPAÑIA PERIODISTICA NACIONAL S.A DE C.V,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_4073,s_39154,0.0,0,0.0,0,0.0015326708624615647,0.001454594445260563,0.0339419316916021,0.0,0.006578947368421053,0.007407407407407408,36.941770064730434,2018
899816,2015-09-15,6197.0,16.0,Medio Ambiente y Recursos Naturales,1.0,CONAGUA-ORGANISMO DE CUENCA GOLFO NORTE,1,1,15.0,3.896369222488843,413.0,Service,F,Tamaulipas,MX,DIEGO ARMANDO CHARLES TORRES,Tamaulipas,Tamaulipas,TAM,Tamaulipas,TAM,b_1287,s_34435,0.0,0,0.24352307640555268,0,0.0026767601718723443,0.01665161239809697,0.010570164047116913,1.0,0.0064516129032258064,1.0,118.63772559296137,2015
1129505,2016-06-17,96.0,12.0,Salud,0.0,HJM-Departamenbto de Abastecimiento,92,1,10.0,3.896369222488843,10.0,Purchase,F,Ciudad de México,MX,PROVEEDORA DE MATERIALES ESPECIALIZADOS GSJ SA DE CV,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_1835,s_104166,0.0,0,0.3542153838626221,1,0.0002701806074287696,0.06892024376045111,0.018908256733995085,0.0,0.0010030090270812437,0.2,-18.846173986292953,2016
462555,2014-01-06,44160.0,18.0,Energía,0.0,CFE-Central Termoelectrica Pdte. Adolfo Lopez Mateos,1,1,19.0,-17.0,2324.0,Public work,F,Veracruz de Ignacio de la Llave,MX,"CONSTRUCTORA JLVS, S.A. DE C.V.",Veracruz de Ignacio de la Llave,Veracruz de Ignacio de la Llave,VER,Veracruz de Ignacio de la Llave,VER,b_540,s_26989,0.0,0,-0.85,0,0.0007659436291520254,0.030606234031480977,0.014047270404935648,0.0,0.002336448598130841,0.25,26.88891794509682,2014
1416162,2017-05-03,5587.0,50.0,Instituto Mexicano del Seguro Social,0.0,IMSS-Coordinación de Abastecimiento y Equipamiento Delgación Sonora,30,1,12.0,5.0,466.0,Purchase,F,Sonora,MX,BIOMA FARMACEUTICA SA DE CV  ,Jalisco,Sonora,SON,Jalisco,JAL,b_1887,s_13555,0.0,0,0.38461538461538464,1,0.00030177700028599755,0.0006780954551768443,0.020437054641932947,0.0,0.0007507507507507507,0.016129032258064516,87.14211019163321,2017
994843,2016-02-08,235333.0,9.0,Comunicaciones y Transportes,0.0,SCT-Dirección General de Desarrollo Carretero - CTPIC,1,0,274.0,60.0,859.0,Public work,F,Ciudad de México,MX,CLAMI INGENIEROS SC,Sonora,Ciudad de México,CMX,Sonora,SON,b_4015,s_19676,1.0,0,0.21818181818181817,0,0.0019020558485738305,0.027386127875258303,0.01009885825704428,0.0,0.0042194092827004225,0.1,-4.326203347196184,2016
1622668,2014-10-14,8238.0,20.0,Bienestar,0.0,DICONSA-Dirección de Comercialización,1,1,10.0,3.896369222488843,824.0,Purchase,F,Ciudad de México,MX,"MINSA, S.A. DE C.V.",México,Ciudad de México,CMX,México,MEX,b_1443,s_93337,0.0,0,0.3542153838626221,0,1.7564252518051316e-05,0.00034813229634163295,0.006168541033498015,0.0,0.001145475372279496,0.25,82.1723542316536,2014
1575923,2017-08-29,14478.0,47.0,Entidades no Sectorizadas,0.0,INPI-Delegación de la Comisión en Guerrero,1,1,59.0,3.896369222488843,245.0,Public work,F,Guerrero,MX,PROYECCIONES GEOMETRICAS Y CONSTRUCCIONES GAR HER SA DE CV,Guerrero,Guerrero,GRO,Guerrero,GRO,b_2144,s_104468,0.0,0,0.06493948704148071,0,0.0032463647466026584,0.01665161239809697,0.012017520610175763,0.0,0.007518796992481203,0.5,29.598363005871484,2017
895687,2015-09-25,56136.0,11.0,Educación Pública,0.0,COFAA-Dirección de Adquisiciones,15,0,46.0,21.0,1220.0,Purchase,F,Ciudad de México,MX,INGENIERIA Y SOPORTE EN MECATRONICA AVANZADA S. A. DE C. V.,México,Ciudad de México,CMX,México,MEX,b_1141,s_62649,1.0,0,0.44680851063829785,1,0.0008597029385644853,0.037283876723817916,0.013358932467269817,0.0,0.002028397565922921,0.0909090909090909,28.32013879730753,2015
852810,2014-09-09,1034072.0,18.0,Energía,0.0,CFE-Departamento Divisional de Concursos y Contratos,1,0,199.0,22.0,5196.0,Public work,F,Jalisco,MX,ELECTRIFICACION APLICADA,Jalisco,Jalisco,JAL,Jalisco,JAL,b_572,s_39346,1.0,0,0.11,0,0.0020245965259721725,0.00997098528157331,0.014062567352192062,0.0,0.006024096385542169,0.0625,33.83296969984359,2014
776246,2015-06-01,11179.0,16.0,Medio Ambiente y Recursos Naturales,0.0,INECC-Instituto Nacional de Ecología y Cambio Climático,1,1,3.0,3.896369222488843,3726.0,Service,F,Ciudad de México,MX,FORZA TRAVEL SA DE CV,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_2048,s_46784,0.0,0,0.9740923056222107,0,0.0012777782321063504,0.06676839847771182,0.01626229250034112,0.0,0.002398081534772182,0.25,-43.786327624120375,2015
2191470,2019-10-28,721.0,50.0,Instituto Mexicano del Seguro Social,0.0,"IMSS-UMAE DR. VICTORIO DE LA FUENTE NARVÁEZ, DISTRITO FEDERAL",6,1,3.0,0.0,240.0,Purchase,F,Ciudad de México,MX,ESPECIALISTAS EN ESTERILIZACION Y ENVASE SA DE CV,México,Ciudad de México,CMX,México,MEX,b_1981,s_42836,0.0,0,0.0,1,0.0006888240197326687,0.0012762173642207172,0.023316276661745863,0.0,0.001697792869269949,0.007092198581560284,82.48938907650526,2019
62457,2011-10-03,2159.0,6.0,Hacienda y Crédito Público,0.0,INEE-Dirección General de Administración y Finanzas,1,1,11.0,-42.0,196.0,Service,F,Ciudad de México,MX,UNIVERSIDAD NACIONAL AUTONOMA DE MÉXICO,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_2053,s_124367,0.0,0,-3.5,0,0.001770461093947461,0.0036948905276965984,0.012089134640906768,0.0,0.002551020408163265,0.008771929824561403,75.73947781002319,2011
1024896,2016-01-22,5129.0,12.0,Salud,0.0,INPSIQ-Subdirección de Servicios Generales,1,1,313.0,3.896369222488843,16.0,Service,F,Ciudad de México,MX,MANEJO INTEGRAL DE RESIDUOS SA DE CV,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_2166,s_84197,0.0,0,0.012408819179900773,0,0.0008576872325920468,0.033166247903554,0.014754707604342202,0.0,0.002070393374741201,0.11111111111111112,4.88171096386337,2016
1128198,2016-06-29,5542.0,18.0,Energía,0.0,CFE-DIVISION DE DISTRIBUCION VALLE DE MEXICO CENTRO,1,1,124.0,7.0,45.0,Service,F,México,MX,UNIVERSAL EXTINTORES SA DE CV,México,México,MEX,México,MEX,b_565,s_124291,0.0,0,0.056,0,0.00037958767861544695,0.004767822418829736,0.01191893811796966,0.0,0.0009267840593141799,0.012195121951219511,60.924657163664385,2016
1425904,2016-12-06,32241.0,20.0,Bienestar,0.0,DICONSA-Dirección de Comercialización,1,1,10.0,3.896369222488843,3224.0,Purchase,F,Ciudad de México,MX,"MARCAS NESTLE, S.A DE C.V. ",Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_1443,s_85241,0.0,0,0.3542153838626221,0,1.7564252518051316e-05,0.0006639305848591628,0.006168541033498015,0.0,0.001145475372279496,0.0125,81.6693749825983,2016
308645,2013-01-03,39297.0,50.0,Instituto Mexicano del Seguro Social,1.0,IMSS-UMAE HOSPITAL DE GINECO OBSTETRICIA No 4,11,0,362.0,28.0,109.0,Purchase,F,Ciudad de México,MX,NATALIA JUDITH BERTRAND RODRIGUEZ,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_1984,s_95605,1.0,0,0.07713498622589532,1,0.0008607981652983739,0.0546875,0.027081584377186753,0.0,0.002053388090349076,0.5,-46.58172394681604,2013
559881,2014-06-12,9235.0,18.0,Energía,0.0,CFE-C.T. FRANCISCO PEREZ RIOS,1,1,2.0,7.0,4618.0,Service,F,Hidalgo,MX,SERVISISTEMAS DEL CENTROSUR S.A. DE C.V.,Hidalgo,Hidalgo,HID,Hidalgo,HID,b_488,s_116535,0.0,0,2.3333333333333335,0,0.0009896652731436206,0.03353900177008023,0.013384923213240266,0.0,0.002793296089385475,0.3333333333333333,13.496974833610409,2014
1116093,2016-06-21,9287.0,8.0,Agricultura y Desarrollo Rural,0.0,COLPOS-Departamento de Adquisiciones y Contratos,1,1,9.0,0.0,1032.0,Service,F,México,MX,PRODUCTOS OPTICOS Y OFTALMICOS SA DE CV,Ciudad de México,México,MEX,Ciudad de México,CMX,b_1175,s_103288,0.0,0,0.0,0,0.00011577766576065459,0.01665161239809697,0.002993386994422379,1.0,0.0003875968992248062,1.0,161.1110079331857,2016
725009,2015-03-24,114877.0,18.0,Energía,0.0,CFE-Gerencia Regional de Transmisión Occidente,4,0,89.0,11.0,1291.0,Purchase,F,Jalisco,MX,HUMBRALL SA DE CV,México,Jalisco,JAL,México,MEX,b_626,s_59512,1.0,0,0.12222222222222222,1,0.001916982028449252,0.009383889648955457,0.018976379099669958,0.0,0.0026666666666666666,0.034482758620689655,61.59303842833636,2015
1047793,2016-03-17,2605.0,12.0,Salud,0.0,INP-Subdirección de Recursos Materiales,1,1,14.0,3.896369222488843,186.0,Purchase,F,Ciudad de México,MX,PROVEEDORA GAMA MEDICAL SERVICE S.A. DE C.V.,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_2119,s_104255,0.0,0,0.25975794816592285,0,0.0004050315277582684,0.0027396351679048864,0.02394643464388003,0.0,0.001375515818431912,0.0101010101010101,52.914606409849554,2016
557458,2014-07-10,5009.0,4.0,Gobernación,0.0,CISEN-Dirección de Recursos Materiales y Servicios Generales,2,1,19.0,30.0,264.0,Purchase,F,Ciudad de México,MX,INNOVACION TECNOLOGICA EMPRESARIAL SA DE CV,México,Ciudad de México,CMX,México,MEX,b_1029,s_63295,0.0,0,1.5,1,0.0005942315933196517,0.02027112137621192,0.011905990176558879,0.0,0.001191895113230036,0.19999999999999998,56.1566964995894,2014
2085048,2019-06-10,6526.0,50.0,Instituto Mexicano del Seguro Social,0.0,"IMSS-Delegación Estatal en Hidalgo, Coordinación de Abastecimiento y Equipamiento",1,1,10.0,12.0,653.0,Purchase,F,Hidalgo,MX,Glück Chemistry S de RL de CV,Ciudad de México,Hidalgo,HID,Ciudad de México,CMX,b_1909,s_57051,0.0,0,1.0909090909090908,0,0.0007391171268536461,0.0015738421863234545,0.02400834457705184,0.0,0.0023752969121140144,0.01388888888888889,50.11917248983125,2019
773826,2015-06-26,4691.0,11.0,Educación Pública,0.0,SEP-Dirección de Adquisiciones,1,1,14.0,0.0,335.0,Service,F,Ciudad de México,MX,EFECTIVALE S. DE R.L. DE C.V.,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_4121,s_38808,0.0,0,0.0,0,0.00014448622566206928,0.0008919897696837542,0.00698047302408636,0.0,0.00028514399771884804,0.0022624434389140274,80.54694447079038,2015
387259,2013-09-29,4990.0,18.0,Energía,0.0,CFE-Gerencia Divisional Centro Occidente,1,1,0.0,3.0,4990.0,Purchase,F,Michoacán de Ocampo,MX,EQUIPOS Y SISTEMAS CIASA SA DE CV,Jalisco,Michoacán de Ocampo,MIC,Jalisco,JAL,b_612,s_41778,0.0,0,3.0,0,0.0008059366661663542,0.005251071818033629,0.017728739636447,0.0,0.00202020202020202,0.012195121951219513,55.206156044975785,2013
1356364,2017-02-20,25638.0,50.0,Instituto Mexicano del Seguro Social,0.0,IMSS-COORDINACION DE ABASTCIMIENTO Y EQUIPAMIENTO,1,1,15.0,3.896369222488843,1709.0,Service,F,Colima,MX,"Protección y Alarmas Privadas, S. A. de C. V.",Sinaloa,Colima,COL,Sinaloa,SIN,b_1866,s_105428,0.0,0,0.24352307640555268,0,0.0007767799768057008,0.016005683191820542,0.02601776582442099,0.0,0.0017825311942959,0.018518518518518517,26.951920725176137,2017
971436,2015-11-24,5093.0,21.0,Turismo,0.0,FONATUR Mantenimiento-Gerencia Central,1,1,8.0,3.896369222488843,637.0,Service,F,Ciudad de México,MX,MICRO BIOS SA DE CV,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_1568,s_92317,0.0,0,0.43292991360987143,0,0.0002834233626028226,0.06348054337081493,0.005047291522697575,0.0,0.0009596928982725527,0.25,-18.52304385132591,2015
387194,2013-08-01,484415.0,6.0,Hacienda y Crédito Público,0.0,PRONOSTICOS-Gerencia de Recursos Materiales,1,1,152.0,3.896369222488843,3187.0,Service,F,Ciudad de México,MX,MEGARADIO DE MEXICO SA DE CV,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_3403,s_91608,0.0,0,0.025466465506463025,0,0.0006060396812624555,0.01665161239809697,0.015404043827147034,0.0,0.0014662756598240471,0.5,36.53076408623053,2013
1693900,2014-10-27,218684.0,16.0,Medio Ambiente y Recursos Naturales,0.0,"NL-Servicios de Agua y Drenaje de Monterrey, I.P.D. -Dirección de Ingeniería",1,0,59.0,68.0,3707.0,Public work,S,Nuevo León,MX,MG INFRAESTRUCTURA SA DE CV,Nuevo León,Nuevo León,NLE,Nuevo León,NLE,b_2924,s_92213,1.0,0,1.1333333333333333,0,0.001453669428339994,0.033843110105667346,0.01343140165928082,0.0,0.0041841004184100415,0.16666666666666669,-12.718444607775567,2014
96307,2011-11-01,746.0,9.0,Comunicaciones y Transportes,1.0,ASA-Gerencia de Licitaciones,3,1,17.0,99.0,44.0,Purchase,F,Ciudad de México,MX,MARIA VICTORIA MARTINEZ VARGAS,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_180,s_88305,0.0,0,5.5,1,0.0005462706932283567,0.018746094970279428,0.009516697800800472,0.0,0.0008051529790660225,0.19999999999999998,19.553951524429962,2011
481582,2014-03-03,39455.0,27.0,Función Pública,1.0,SFP-Dirección General de Recursos Materiales y Servicios Generales,2,0,284.0,26.0,139.0,Purchase,F,Ciudad de México,MX,SERGIO GARRIDO CORNEJO,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_4131,s_114424,1.0,0,0.0912280701754386,1,0.00011449519040741627,0.008921314014762625,0.004404047928003436,0.0,0.00034376074252320387,0.021739130434782608,62.801547142056606,2014
1817389,2018-05-16,4821.0,18.0,Energía,0.0,"CENAGAS-Unidad de Finanzas y Administración, Dirección Ejecutiva de Recursos Materiales",1,1,15.0,2.0,321.0,Service,F,Ciudad de México,MX,COLCHONES TECNOLOGIA Y DESCANSO S DE RL DE CV,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_463,s_20671,0.0,0,0.125,0,0.0028557184449501494,0.05743487992586705,0.011611377963625751,0.0,0.005988023952095809,0.125,-30.928937525605747,2018
1628880,2017-06-01,395.0,,,0.0,STPS-Departamento Administrativo,1,1,30.0,3.896369222488843,13.0,Service,F,Chihuahua,MX,SISTEMAS INDUSTRIALES DE SERVICIO SA DE CV,Chihuahua,Chihuahua,CHH,Chihuahua,CHH,b_4419,s_117754,0.0,0,0.1256893297577046,0,0.0014953573514599292,0.06,0.01401696902512881,0.0,0.1111111111111111,0.5,-0.9881408020818014,2017
500846,2014-02-10,27069.0,16.0,Medio Ambiente y Recursos Naturales,0.0,CONAFOR-Coordinación General de Administración,1,1,324.0,3.896369222488843,84.0,Service,F,Jalisco,MX,SANDRA LETICIA BARAJAS ESPARZA,Jalisco,Jalisco,JAL,Jalisco,JAL,b_1224,s_112834,0.0,0,0.011988828376888748,0,0.00017983744194621207,0.01665161239809697,0.003168257747859652,1.0,0.00033512064343163534,1.0,149.60507672287454,2014
1019177,2014-11-27,4343.0,50.0,Instituto Mexicano del Seguro Social,1.0,IMSS-Oficina de Adquisiciones Delegación Morelos,7,1,15.0,15.0,290.0,Purchase,F,Morelos,MX,LORENZO AURELIO MORACHIS IZABAL,Sinaloa,Morelos,MOR,Sinaloa,SIN,b_1972,s_81027,0.0,0,0.9375,1,0.00030743374730155557,0.005564248672195701,0.021160081936813162,0.0,0.001016260162601626,0.03125,57.35805254531844,2014
1129692,2016-07-11,5448.0,18.0,Energía,1.0,CFE-DIVISION DE DISTRIBUCIÓN TIJUANA,1,1,5.0,4.0,1090.0,Public work,F,Baja California,MX,EDGAR ADRIAN MEDINA ZENDEJAS,Baja California,Baja California,BCN,Baja California,BCN,b_567,s_37171,0.0,0,0.6666666666666666,0,0.0017862421942440201,0.025171288207002828,0.01856133553739381,0.0,0.004405286343612335,0.33333333333333337,-0.45986100366862104,2016
781330,2015-05-22,1814.0,50.0,Instituto Mexicano del Seguro Social,0.0,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios,5,1,10.0,4.0,181.0,Purchase,F,Michoacán de Ocampo,MX,AVISA MEDICAL S.A. DE C.V.,Ciudad de México,Michoacán de Ocampo,MIC,Ciudad de México,CMX,b_1922,s_11872,0.0,0,0.36363636363636365,1,0.00025144628154356874,0.0011747541450939948,0.020495731501099783,0.0,0.0010649627263045794,0.015625,87.08538734161144,2015
392070,2013-09-27,7599.0,88.0,Municipal,1.0,AGS-Aguascalientes-Secretaria de Administración,4,1,33.0,0.0,230.0,Purchase,M,Aguascalientes,MX,JULIO CESAR BLASINA PALERMO,Ciudad de México,Aguascalientes,AGU,Ciudad de México,CMX,b_14,s_76416,0.0,0,0.0,1,0.004172536427882665,0.01665161239809697,0.008310409552436915,0.0,0.005917159763313609,0.3333333333333333,39.45913914016355,2013
1366431,2017-03-16,34642.0,50.0,Instituto Mexicano del Seguro Social,0.0,IMSS-Coordinación de Abastecimiento y Equipamiento de la Delegación Sur del Distrito Federal,2,1,11.0,1.0,3149.0,Purchase,F,Ciudad de México,MX,"FARMACOS Y RECURSOS MATERIALES ESPECIALIZADOS, S.A. DE C.V.",México,Ciudad de México,CMX,México,MEX,b_1889,s_44787,0.0,0,0.08333333333333333,1,0.00021629533507153736,0.0028333773288947493,0.019050090003560647,0.0,0.0008333333333333334,0.017857142857142856,87.53213409101008,2017
204458,2012-09-18,98.0,38.0,Consejo Nacional de Ciencia y Tecnología,0.0,CIATEC-Subdirección de Recursos Materiales y Servicios,1,1,31.0,3.896369222488843,3.0,Purchase,F,Guanajuato,MX,"INSTRUMENTACIÓN Y SERVICIOS EN ANALÍTICA, S.A. DE C.V",Ciudad de México,Guanajuato,GUA,Ciudad de México,CMX,b_994,s_63918,0.0,0,0.12176153820277634,0,0.0007315795751970887,0.01406893011651459,0.012808222304699822,0.0,0.0015847860538827257,0.03333333333333333,46.929419011255135,2012
835447,2015-03-01,78768.0,11.0,Educación Pública,0.0,"CINVESTAV-Unidad Saltillo, Coahuila",1,0,305.0,17.0,258.0,Purchase,F,Coahuila de Zaragoza,MX,"AGENCIA DE VIAJES CARMEN, S. DE R. L. DE C.V.",Yucatán,Coahuila de Zaragoza,COA,Yucatán,YUC,b_1023,s_2591,1.0,0,0.05555555555555555,0,0.0009615299909098506,0.011454084785946355,0.01287945036447976,0.0,0.002127659574468085,0.024390243902439022,36.866239175949914,2015
1385635,2017-03-23,3541.0,11.0,Educación Pública,0.0,IEPSA-Subgerencia de Adquisiciones y Servicios.,1,1,11.0,3.896369222488843,322.0,Purchase,F,Ciudad de México,MX,DISTRIBUIDORA PAPELERA AZTECA SA DE CV,Ciudad de México,Ciudad de México,CMX,Ciudad de México,CMX,b_1844,s_35811,0.0,0,0.3246974352074036,0,0.0003404136298405814,0.008360516606616705,0.00775991406587078,0.0,0.0018315018315018315,0.25,65.5753803112105,2017
1394186,2017-04-19,10703.0,18.0,Energía,0.0,CFE-Generación VI,1,1,2.0,2.0,5352.0,Purchase,F,Veracruz de Ignacio de la Llave,MX,"COMPRESORES Y SERVICIOS INDUSTRIALES DEL SURESTE, S.A. DE C.V.",Veracruz de Ignacio de la Llave,Veracruz de Ignacio de la Llave,VER,Veracruz de Ignacio de la Llave,VER,b_611,s_22822,0.0,0,0.6666666666666666,0,0.0009093326683368491,0.040132130077664314,0.009330001226153272,0.0,0.0011723329425556857,0.2,10.236421925303617,2017
909336,2015-03-04,6633.0,50.0,Instituto Mexicano del Seguro Social,0.0,IMSS-Hospital de Especialidades del CMN Manuel Avila Camacho en Puebla,5,1,31.0,3.896369222488843,214.0,Purchase,F,Puebla,MX,AVILA MARTINEZ FARMACEUTICA S DE RL DE CV,Puebla,Puebla,PUE,Puebla,PUE,b_1957,s_11859,0.0,0,0.12176153820277634,1,0.0004548211726139763,0.01665161239809697,0.027740198642250188,1.0,0.0017605633802816902,1.0,151.57585923433965,2015
